,index,visitor_ip,average_time_per_session_per_user
75725,85259,59.180.176.254,0.0
75726,9696,103.252.24.117,0.0
75727,85257,59.180.176.190,0.0
75728,9700,103.252.24.165,0.0
75729,85253,59.180.172.118,0.0
75730,86594,59.92.54.85,0.0
75731,85250,59.180.170.132,0.0
75732,85249,59.180.170.11,0.0
75733,85248,59.180.17.144,0.0
75734,9705,103.252.24.176,0.0
75735,9706,103.252.24.18,0.0
75736,85245,59.180.167.145,0.0
75737,7255,101.63.144.110,0.0
75738,9690,103.252.217.65,0.0
75739,9687,103.252.217.117,0.0
75740,86591,59.92.254.210,0.0
75741,9662,103.251.82.218,0.0
75742,9638,103.251.48.141,0.0
75743,7274,101.63.152.216,0.0
75744,9648,103.251.56.82,0.0
75745,9649,103.251.59.102,0.0
75746,9651,103.251.59.202,0.0
75747,9657,103.251.80.44,0.0
75748,85273,59.180.187.213,0.0
75749,86590,59.92.254.120,0.0
75750,7260,101.63.145.242,0.0
75751,85271,59.180.185.27,0.0
75752,9669,103.252.108.2,0.0
75753,9674,103.252.164.183,0.0
75754,9675,103.252.165.138,0.0
75755,9681,103.252.166.166,0.0
75756,87466,59.98.217.83,0.0
75757,83535,49.248.55.85,0.0
75758,12449,106.208.150.244,0.0
75759,88458,61.3.101.62,0.0
75760,14917,106.220.80.156,0.0
75761,88452,61.3.1.122,0.0
75762,81827,49.205.176.191,0.0
75763,88453,61.3.1.226,0.0
75764,14932,106.220.89.66,0.0
75765,14935,106.220.9.46,0.0
75766,81821,49.205.174.50,0.0
75767,4223,1.39.9.168,0.0
75768,81819,49.205.170.84,0.0
75769,14938,106.220.90.120,0.0
75770,14939,106.220.90.62,0.0
75771,14940,106.220.90.98,0.0
75772,81814,49.205.164.42,0.0
75773,4218,1.39.9.158,0.0
75774,4215,1.39.9.130,0.0
75775,4227,1.39.9.185,0.0
75776,4230,1.39.9.198,0.0
75777,4231,1.39.9.199,0.0
75778,81837,49.205.184.115,0.0
75779,81847,49.205.189.154,0.0
75780,4244,1.39.9.233,0.0
75781,14902,106.220.76.140,0.0
75782,81842,49.205.187.183,0.0
75783,14909,106.220.78.38,0.0
75784,14913,106.220.8.177,0.0
75785,4240,1.39.9.221,0.0
75786,14915,106.220.8.226,0.0
75787,4238,1.39.9.219,0.0
75788,81835,49.205.182.26,0.0
75789,81834,49.205.182.128,0.0
75790,88445,61.247.229.153,0.0
75791,4234,1.39.9.21,0.0
75792,4232,1.39.9.20,0.0
75793,14945,106.220.92.220,0.0
75794,14947,106.220.94.61,0.0
75795,4245,1.39.9.236,0.0
75796,81809,49.205.159.183,0.0
75797,14979,106.221.130.157,0.0
75798,81782,49.205.142.101,0.0
75799,4196,1.39.80.83,0.0
75800,81781,49.205.141.236,0.0
75801,4190,1.39.80.70,0.0
75802,14981,106.221.130.184,0.0
75803,4188,1.39.80.67,0.0
75804,88473,61.3.118.69,0.0
75805,4182,1.39.80.51,0.0
75806,14983,106.221.130.234,0.0
75807,88475,61.3.119.16,0.0
75808,14984,106.221.130.30,0.0
75809,4180,1.39.80.5,0.0
75810,81775,49.205.14.112,0.0
75811,14986,106.221.130.47,0.0
75812,88469,61.3.115.228,0.0
75813,14977,106.221.129.83,0.0
75814,88468,61.3.115.19,0.0
75815,81798,49.205.150.228,0.0
75816,14949,106.220.95.41,0.0
75817,88459,61.3.103.150,0.0
75818,81803,49.205.153.146,0.0
75819,14958,106.220.99.191,0.0
75820,14961,106.221.128.153,0.0
75821,88461,61.3.106.91,0.0
75822,14962,106.221.128.16,0.0
75823,4201,1.39.80.89,0.0
75824,81795,49.205.15.204,0.0
75825,14969,106.221.128.51,0.0
75826,14971,106.221.128.95,0.0
75827,14975,106.221.129.54,0.0
75828,81790,49.205.148.185,0.0
75829,4202,1.39.80.90,0.0
75830,81848,49.205.189.33,0.0
75831,81851,49.205.19.212,0.0
75832,81772,49.205.138.1,0.0
75833,81896,49.205.224.62,0.0
75834,81916,49.205.239.109,0.0
75835,14836,106.220.53.36,0.0
75836,88408,61.246.187.18,0.0
75837,4306,1.39.96.183,0.0
75838,4296,1.39.96.164,0.0
75839,14837,106.220.53.54,0.0
75840,81913,49.205.234.133,0.0
75841,88412,61.246.197.150,0.0
75842,88415,61.246.199.90,0.0
75843,81907,49.205.230.83,0.0
75844,4278,1.39.96.131,0.0
75845,81906,49.205.230.195,0.0
75846,14843,106.220.55.116,0.0
75847,14847,106.220.56.13,0.0
75848,14850,106.220.57.187,0.0
75849,4311,1.39.96.189,0.0
75850,81917,49.205.239.140,0.0
75851,81918,49.205.24.19,0.0
75852,4322,1.39.96.201,0.0
75853,14801,106.220.45.5,0.0
75854,88397,61.246.167.114,0.0
75855,4324,1.39.96.203,0.0
75856,14823,106.220.50.169,0.0
75857,14824,106.220.50.4,0.0
75858,81927,49.205.246.196,0.0
75859,14829,106.220.51.69,0.0
75860,14835,106.220.53.243,0.0
75861,81925,49.205.245.102,0.0
75862,14831,106.220.52.172,0.0
75863,81922,49.205.243.138,0.0
75864,4313,1.39.96.191,0.0
75865,81921,49.205.241.148,0.0
75866,14833,106.220.53.21,0.0
75867,14851,106.220.57.202,0.0
75868,81895,49.205.224.57,0.0
75869,14896,106.220.75.153,0.0
75870,14852,106.220.58.189,0.0
75871,81871,49.205.206.133,0.0
75872,14871,106.220.62.215,0.0
75873,81868,49.205.203.208,0.0
75874,14876,106.220.63.229,0.0
75875,14880,106.220.64.210,0.0
75876,88431,61.246.234.190,0.0
75877,88432,61.246.234.222,0.0
75878,14884,106.220.65.177,0.0
75879,14886,106.220.66.183,0.0
75880,88433,61.246.252.34,0.0
75881,14890,106.220.7.82,0.0
75882,81857,49.205.193.192,0.0
75883,14895,106.220.75.149,0.0
75884,4249,1.39.9.39,0.0
75885,81854,49.205.190.78,0.0
75886,4254,1.39.9.63,0.0
75887,14868,106.220.62.137,0.0
75888,81874,49.205.208.30,0.0
75889,14861,106.220.60.206,0.0
75890,88418,61.246.208.106,0.0
75891,14855,106.220.59.88,0.0
75892,14857,106.220.6.54,0.0
75893,81889,49.205.22.56,0.0
75894,81888,49.205.219.152,0.0
75895,14858,106.220.60.113,0.0
75896,4269,1.39.96.116,0.0
75897,14867,106.220.61.71,0.0
75898,14862,106.220.60.226,0.0
75899,4264,1.39.96.107,0.0
75900,81881,49.205.212.190,0.0
75901,4258,1.39.9.89,0.0
75902,14866,106.220.61.250,0.0
75903,4257,1.39.9.88,0.0
75904,14987,106.221.131.155,0.0
75905,81771,49.205.137.167,0.0
75906,14795,106.220.44.115,0.0
75907,15142,106.221.148.174,0.0
75908,81672,49.205.100.155,0.0
75909,15121,106.221.145.203,0.0
75910,15123,106.221.145.250,0.0
75911,15124,106.221.145.53,0.0
75912,4077,1.39.63.96,0.0
75913,81666,49.204.98.241,0.0
75914,15128,106.221.146.227,0.0
75915,15129,106.221.146.233,0.0
75916,4071,1.39.63.88,0.0
75917,88525,61.3.159.244,0.0
75918,88527,61.3.16.19,0.0
75919,15134,106.221.147.100,0.0
75920,81659,49.204.95.24,0.0
75921,15135,106.221.147.14,0.0
75922,88528,61.3.16.218,0.0
75923,4081,1.39.8.1,0.0
75924,15112,106.221.143.60,0.0
75925,15111,106.221.143.56,0.0
75926,15094,106.221.141.8,0.0
75927,4096,1.39.8.160,0.0
75928,15092,106.221.141.214,0.0
75929,4090,1.39.8.140,0.0
75930,4089,1.39.8.14,0.0
75931,81686,49.205.104.32,0.0
75932,15093,106.221.141.57,0.0
75933,15095,106.221.142.146,0.0
75934,88520,61.3.158.104,0.0
75935,15096,106.221.142.200,0.0
75936,88516,61.3.154.20,0.0
75937,4087,1.39.8.129,0.0
75938,15100,106.221.142.8,0.0
75939,15103,106.221.143.109,0.0
75940,4082,1.39.8.104,0.0
75941,88530,61.3.161.120,0.0
75942,88531,61.3.162.3,0.0
75943,15091,106.221.141.190,0.0
75944,15144,106.221.148.99,0.0
75945,15171,106.221.151.40,0.0
75946,4064,1.39.63.74,0.0
75947,4061,1.39.63.69,0.0
75948,4059,1.39.63.65,0.0
75949,88541,61.3.175.107,0.0
75950,81627,49.204.86.186,0.0
75951,4058,1.39.63.64,0.0
75952,4056,1.39.63.6,0.0
75953,81626,49.204.86.138,0.0
75954,4054,1.39.63.58,0.0
75955,15179,106.221.152.45,0.0
75956,81624,49.204.85.54,0.0
75957,81623,49.204.85.180,0.0
75958,4053,1.39.63.55,0.0
75959,15184,106.221.153.174,0.0
75960,81634,49.204.88.233,0.0
75961,88536,61.3.165.19,0.0
75962,88535,61.3.165.107,0.0
75963,15153,106.221.150.110,0.0
75964,81652,49.204.92.26,0.0
75965,15149,106.221.149.225,0.0
75966,81648,49.204.91.87,0.0
75967,81647,49.204.91.31,0.0
75968,15150,106.221.149.229,0.0
75969,4069,1.39.63.85,0.0
75970,15155,106.221.150.140,0.0
75971,15167,106.221.151.116,0.0
75972,81642,49.204.90.210,0.0
75973,81641,49.204.9.56,0.0
75974,15157,106.221.150.207,0.0
75975,15161,106.221.150.40,0.0
75976,88534,61.3.165.106,0.0
75977,81638,49.204.89.239,0.0
75978,88510,61.3.15.65,0.0
75979,81689,49.205.105.126,0.0
75980,4175,1.39.80.40,0.0
75981,15051,106.221.138.183,0.0
75982,88484,61.3.124.225,0.0
75983,81747,49.205.123.193,0.0
75984,15029,106.221.136.162,0.0
75985,15030,106.221.136.177,0.0
75986,4164,1.39.80.29,0.0
75987,15033,106.221.136.208,0.0
75988,15035,106.221.136.69,0.0
75989,15037,106.221.137.12,0.0
75990,81741,49.205.120.27,0.0
75991,15038,106.221.137.126,0.0
75992,4163,1.39.80.27,0.0
75993,81739,49.205.120.150,0.0
75994,88489,61.3.13.130,0.0
75995,15042,106.221.137.190,0.0
75996,15044,106.221.137.228,0.0
75997,15026,106.221.136.119,0.0
75998,88483,61.3.123.30,0.0
75999,15018,106.221.135.225,0.0
76000,14997,106.221.132.223,0.0
76001,14991,106.221.131.75,0.0
76002,81767,49.205.133.243,0.0
76003,14992,106.221.132.100,0.0
76004,88478,61.3.12.163,0.0
76005,4170,1.39.80.36,0.0
76006,81765,49.205.130.12,0.0
76007,14999,106.221.132.242,0.0
76008,15017,106.221.135.208,0.0
76009,88482,61.3.121.219,0.0
76010,15010,106.221.133.70,0.0
76011,15012,106.221.134.111,0.0
76012,15015,106.221.135.12,0.0
76013,81755,49.205.126.11,0.0
76014,15016,106.221.135.154,0.0
76015,15050,106.221.138.158,0.0
76016,81730,49.205.117.62,0.0
76017,15090,106.221.141.181,0.0
76018,15052,106.221.138.184,0.0
76019,15066,106.221.139.28,0.0
76020,81708,49.205.111.40,0.0
76021,88501,61.3.143.252,0.0
76022,4118,1.39.8.4,0.0
76023,4117,1.39.8.38,0.0
76024,15069,106.221.139.48,0.0
76025,15074,106.221.140.2,0.0
76026,4110,1.39.8.222,0.0
76027,15079,106.221.140.60,0.0
76028,81698,49.205.109.177,0.0
76029,4105,1.39.8.197,0.0
76030,15082,106.221.141.0,0.0
76031,15087,106.221.141.138,0.0
76032,81694,49.205.108.35,0.0
76033,15089,106.221.141.162,0.0
76034,15065,106.221.139.182,0.0
76035,81713,49.205.113.13,0.0
76036,4119,1.39.8.42,0.0
76037,15056,106.221.138.233,0.0
76038,4154,1.39.80.14,0.0
76039,88494,61.3.136.33,0.0
76040,4125,1.39.8.64,0.0
76041,88497,61.3.137.182,0.0
76042,88498,61.3.138.126,0.0
76043,81724,49.205.116.229,0.0
76044,15057,106.221.138.37,0.0
76045,15063,106.221.139.151,0.0
76046,81721,49.205.115.204,0.0
76047,4121,1.39.8.48,0.0
76048,81720,49.205.115.111,0.0
76049,81719,49.205.114.221,0.0
76050,81718,49.205.114.138,0.0
76051,15062,106.221.139.150,0.0
76052,14796,106.220.44.165,0.0
76053,88394,61.246.0.237,0.0
76054,15188,106.221.153.56,0.0
76055,4546,101.2.124.147,0.0
76056,14496,106.220.170.51,0.0
76057,4561,101.2.34.106,0.0
76058,14503,106.220.173.201,0.0
76059,82157,49.206.11.64,0.0
76060,82156,49.206.11.174,0.0
76061,14509,106.220.174.112,0.0
76062,4560,101.2.32.2,0.0
76063,88278,61.17.173.233,0.0
76064,4558,101.2.3.140,0.0
76065,14510,106.220.174.157,0.0
76066,14511,106.220.174.61,0.0
76067,4552,101.2.25.79,0.0
76068,4550,101.2.16.97,0.0
76069,82148,49.206.101.110,0.0
76070,82147,49.206.100.59,0.0
76071,4565,101.2.37.35,0.0
76072,4568,101.2.5.44,0.0
76073,4569,101.2.51.181,0.0
76074,14480,106.220.167.35,0.0
76075,14475,106.220.166.253,0.0
76076,14478,106.220.167.171,0.0
76077,4589,101.2.8.32,0.0
76078,4588,101.2.76.246,0.0
76079,4586,101.2.73.229,0.0
76080,14479,106.220.167.29,0.0
76081,14483,106.220.168.148,0.0
76082,82161,49.206.111.193,0.0
76083,82168,49.206.114.175,0.0
76084,4584,101.2.71.25,0.0
76085,14485,106.220.168.24,0.0
76086,14487,106.220.169.58,0.0
76087,14490,106.220.17.122,0.0
76088,4572,101.2.58.221,0.0
76089,4547,101.2.124.184,0.0
76090,4544,101.2.121.155,0.0
76091,82179,49.206.128.100,0.0
76092,4541,101.2.111.190,0.0
76093,4537,101.2.108.203,0.0
76094,14555,106.220.188.102,0.0
76095,82125,49.205.96.106,0.0
76096,4534,101.2.103.165,0.0
76097,4530,101.2.1.216,0.0
76098,14559,106.220.188.169,0.0
76099,14561,106.220.188.215,0.0
76100,82119,49.205.94.22,0.0
76101,4528,101.0.60.55,0.0
76102,88303,61.2.136.52,0.0
76103,14563,106.220.189.222,0.0
76104,82116,49.205.93.59,0.0
76105,88304,61.2.136.7,0.0
76106,88305,61.2.137.199,0.0
76107,14567,106.220.19.63,0.0
76108,14552,106.220.187.158,0.0
76109,88295,61.2.101.114,0.0
76110,82131,49.205.98.11,0.0
76111,88289,61.19.12.80,0.0
76112,14521,106.220.177.49,0.0
76113,4540,101.2.110.91,0.0
76114,14524,106.220.178.196,0.0
76115,14525,106.220.178.247,0.0
76116,14526,106.220.178.51,0.0
76117,14527,106.220.178.63,0.0
76118,14529,106.220.18.141,0.0
76119,82132,49.205.98.197,0.0
76120,14532,106.220.180.104,0.0
76121,14537,106.220.181.51,0.0
76122,4539,101.2.109.10,0.0
76123,14538,106.220.181.8,0.0
76124,14539,106.220.182.131,0.0
76125,4538,101.2.108.94,0.0
76126,14470,106.220.165.214,0.0
76127,14469,106.220.165.204,0.0
76128,88307,61.2.137.86,0.0
76129,14429,106.220.154.194,0.0
76130,4649,101.210.94.253,0.0
76131,82230,49.206.168.157,0.0
76132,14405,106.220.15.121,0.0
76133,14406,106.220.15.126,0.0
76134,14412,106.220.150.251,0.0
76135,4642,101.210.252.99,0.0
76136,4638,101.210.156.176,0.0
76137,14418,106.220.151.86,0.0
76138,4634,101.209.37.82,0.0
76139,88235,61.16.155.178,0.0
76140,4632,101.209.251.32,0.0
76141,88237,61.16.161.115,0.0
76142,4631,101.209.249.29,0.0
76143,14426,106.220.153.138,0.0
76144,14428,106.220.153.94,0.0
76145,14394,106.220.147.149,0.0
76146,4651,101.212.206.61,0.0
76147,4652,101.212.214.214,0.0
76148,4667,101.212.65.127,0.0
76149,4684,101.212.65.208,0.0
76150,4683,101.212.65.206,0.0
76151,4677,101.212.65.185,0.0
76152,14365,106.220.140.112,0.0
76153,14371,106.220.142.142,0.0
76154,14375,106.220.143.189,0.0
76155,4661,101.212.65.108,0.0
76156,14382,106.220.145.172,0.0
76157,82247,49.206.172.160,0.0
76158,82246,49.206.171.72,0.0
76159,4658,101.212.65.102,0.0
76160,82243,49.206.171.184,0.0
76161,14380,106.220.144.64,0.0
76162,4654,101.212.246.11,0.0
76163,4629,101.209.241.169,0.0
76164,4627,101.209.188.175,0.0
76165,14468,106.220.164.234,0.0
76166,4624,101.209.178.115,0.0
76167,82195,49.206.140.121,0.0
76168,82194,49.206.14.176,0.0
76169,4603,101.208.184.169,0.0
76170,4601,101.208.151.149,0.0
76171,14457,106.220.162.116,0.0
76172,88254,61.16.190.181,0.0
76173,14458,106.220.162.137,0.0
76174,14462,106.220.163.17,0.0
76175,82186,49.206.132.38,0.0
76176,4596,101.2.99.179,0.0
76177,82183,49.206.13.181,0.0
76178,4594,101.2.95.53,0.0
76179,88259,61.16.212.186,0.0
76180,88261,61.16.219.179,0.0
76181,82182,49.206.13.166,0.0
76182,14455,106.220.161.230,0.0
76183,82197,49.206.144.196,0.0
76184,82198,49.206.144.220,0.0
76185,4608,101.208.202.96,0.0
76186,4618,101.208.85.106,0.0
76187,14433,106.220.154.91,0.0
76188,82211,49.206.155.98,0.0
76189,4609,101.208.205.152,0.0
76190,82206,49.206.151.174,0.0
76191,14445,106.220.160.137,0.0
76192,88248,61.16.173.238,0.0
76193,14453,106.220.161.208,0.0
76194,82204,49.206.151.100,0.0
76195,82203,49.206.15.81,0.0
76196,14446,106.220.160.23,0.0
76197,14447,106.220.160.231,0.0
76198,88249,61.16.173.26,0.0
76199,14448,106.220.160.239,0.0
76200,88306,61.2.137.8,0.0
76201,14568,106.220.190.121,0.0
76202,4342,1.39.96.233,0.0
76203,81983,49.205.42.229,0.0
76204,14721,106.220.28.207,0.0
76205,4394,1.39.96.88,0.0
76206,88371,61.2.51.188,0.0
76207,14730,106.220.29.71,0.0
76208,81997,49.205.52.228,0.0
76209,14736,106.220.30.153,0.0
76210,81995,49.205.51.228,0.0
76211,88372,61.2.6.224,0.0
76212,81993,49.205.50.152,0.0
76213,88375,61.2.62.201,0.0
76214,14739,106.220.31.46,0.0
76215,14746,106.220.34.249,0.0
76216,81987,49.205.45.11,0.0
76217,14752,106.220.36.153,0.0
76218,4387,1.39.96.75,0.0
76219,82007,49.205.58.151,0.0
76220,4395,1.39.96.9,0.0
76221,82008,49.205.59.15,0.0
76222,14711,106.220.26.189,0.0
76223,4434,1.39.97.4,0.0
76224,4417,1.39.97.13,0.0
76225,82022,49.205.64.57,0.0
76226,4416,1.39.97.126,0.0
76227,88359,61.2.38.23,0.0
76228,4413,1.39.97.121,0.0
76229,14712,106.220.26.199,0.0
76230,82009,49.205.59.166,0.0
76231,82016,49.205.62.230,0.0
76232,88363,61.2.42.241,0.0
76233,14717,106.220.27.203,0.0
76234,14718,106.220.28.127,0.0
76235,82011,49.205.59.92,0.0
76236,88366,61.2.46.96,0.0
76237,14753,106.220.36.230,0.0
76238,81982,49.205.41.175,0.0
76239,14701,106.220.25.58,0.0
76240,4386,1.39.96.74,0.0
76241,14780,106.220.40.150,0.0
76242,81958,49.205.30.189,0.0
76243,14783,106.220.40.89,0.0
76244,81955,49.205.3.29,0.0
76245,4384,1.39.96.71,0.0
76246,4377,1.39.96.61,0.0
76247,14788,106.220.42.108,0.0
76248,81951,49.205.29.11,0.0
76249,4371,1.39.96.52,0.0
76250,4370,1.39.96.50,0.0
76251,81949,49.205.28.80,0.0
76252,81948,49.205.27.37,0.0
76253,14792,106.220.43.120,0.0
76254,4346,1.39.96.239,0.0
76255,14793,106.220.43.151,0.0
76256,81960,49.205.30.31,0.0
76257,14779,106.220.40.142,0.0
76258,14778,106.220.40.120,0.0
76259,14771,106.220.4.142,0.0
76260,14757,106.220.37.146,0.0
76261,81977,49.205.4.18,0.0
76262,81976,49.205.4.124,0.0
76263,14760,106.220.37.32,0.0
76264,14765,106.220.39.217,0.0
76265,14768,106.220.39.43,0.0
76266,14773,106.220.4.150,0.0
76267,81963,49.205.32.158,0.0
76268,14774,106.220.4.221,0.0
76269,81968,49.205.34.151,0.0
76270,88379,61.2.70.150,0.0
76271,14775,106.220.4.228,0.0
76272,81965,49.205.32.2,0.0
76273,88380,61.2.72.22,0.0
76274,14706,106.220.253.238,0.0
76275,4436,1.39.97.41,0.0
76276,14573,106.220.193.7,0.0
76277,14624,106.220.213.163,0.0
76278,82092,49.205.87.73,0.0
76279,4518,101.0.50.52,0.0
76280,4517,101.0.50.207,0.0
76281,4500,101.0.40.235,0.0
76282,88321,61.2.18.91,0.0
76283,14613,106.220.21.15,0.0
76284,14614,106.220.21.20,0.0
76285,14615,106.220.21.70,0.0
76286,14618,106.220.211.158,0.0
76287,82083,49.205.84.103,0.0
76288,82082,49.205.84.102,0.0
76289,82079,49.205.83.175,0.0
76290,82078,49.205.83.172,0.0
76291,4493,101.0.38.88,0.0
76292,14623,106.220.213.124,0.0
76293,4520,101.0.53.200,0.0
76294,14601,106.220.205.118,0.0
76295,14598,106.220.203.62,0.0
76296,82101,49.205.90.187,0.0
76297,82111,49.205.92.4,0.0
76298,82110,49.205.92.231,0.0
76299,4526,101.0.57.75,0.0
76300,14580,106.220.197.52,0.0
76301,14582,106.220.198.9,0.0
76302,82102,49.205.90.249,0.0
76303,88310,61.2.139.194,0.0
76304,82096,49.205.88.30,0.0
76305,4523,101.0.55.203,0.0
76306,14587,106.220.20.101,0.0
76307,14594,106.220.201.16,0.0
76308,88312,61.2.14.33,0.0
76309,14596,106.220.202.91,0.0
76310,4522,101.0.53.65,0.0
76311,4492,101.0.38.74,0.0
76312,4490,101.0.38.222,0.0
76313,4445,1.39.97.55,0.0
76314,14625,106.220.213.2,0.0
76315,14666,106.220.235.2,0.0
76316,14667,106.220.236.177,0.0
76317,14671,106.220.238.161,0.0
76318,82049,49.205.72.110,0.0
76319,14675,106.220.24.133,0.0
76320,82045,49.205.71.229,0.0
76321,82044,49.205.71.183,0.0
76322,14680,106.220.240.62,0.0
76323,14681,106.220.241.177,0.0
76324,82040,49.205.68.69,0.0
76325,4446,1.39.97.57,0.0
76326,14688,106.220.243.40,0.0
76327,82036,49.205.67.255,0.0
76328,14689,106.220.243.42,0.0
76329,14690,106.220.244.166,0.0
76330,4450,1.39.97.61,0.0
76331,4454,1.39.97.69,0.0
76332,14659,106.220.230.196,0.0
76333,14648,106.220.226.189,0.0
76334,14634,106.220.215.30,0.0
76335,88331,61.2.228.8,0.0
76336,88333,61.2.23.83,0.0
76337,14647,106.220.223.29,0.0
76338,4469,1.39.97.9,0.0
76339,4465,1.39.97.86,0.0
76340,82060,49.205.75.216,0.0
76341,14653,106.220.23.122,0.0
76342,14649,106.220.227.108,0.0
76343,4464,1.39.97.85,0.0
76344,4463,1.39.97.83,0.0
76345,4459,1.39.97.75,0.0
76346,4458,1.39.97.74,0.0
76347,88340,61.2.244.12,0.0
76348,81619,49.204.83.244,0.0
76349,81617,49.204.83.135,0.0
76350,4685,101.212.65.210,0.0
76351,15878,106.51.218.236,0.0
76352,15848,106.51.189.135,0.0
76353,15849,106.51.189.186,0.0
76354,88798,64.145.95.149,0.0
76355,81168,49.204.147.29,0.0
76356,81167,49.204.147.248,0.0
76357,15854,106.51.192.41,0.0
76358,15855,106.51.192.45,0.0
76359,15861,106.51.198.234,0.0
76360,81160,49.204.141.215,0.0
76361,3445,1.39.46.31,0.0
76362,3442,1.39.46.241,0.0
76363,88804,64.233.172.172,0.0
76364,88805,64.233.172.180,0.0
76365,88806,64.233.172.191,0.0
76366,81154,49.204.14.49,0.0
76367,3461,1.39.46.98,0.0
76368,15840,106.51.183.201,0.0
76369,3462,1.39.60.10,0.0
76370,3477,1.39.60.123,0.0
76371,3489,1.39.60.146,0.0
76372,15819,106.51.170.39,0.0
76373,81196,49.204.168.117,0.0
76374,81190,49.204.162.245,0.0
76375,15827,106.51.177.0,0.0
76376,3488,1.39.60.144,0.0
76377,81185,49.204.16.244,0.0
76378,88794,64.143.215.214,0.0
76379,15835,106.51.180.189,0.0
76380,3470,1.39.60.112,0.0
76381,15836,106.51.182.68,0.0
76382,3469,1.39.60.111,0.0
76383,3464,1.39.60.101,0.0
76384,81181,49.204.156.183,0.0
76385,81153,49.204.14.182,0.0
76386,3437,1.39.46.201,0.0
76387,15813,106.51.168.240,0.0
76388,81149,49.204.139.109,0.0
76389,81129,49.204.128.138,0.0
76390,3411,1.39.45.245,0.0
76391,81125,49.204.126.86,0.0
76392,3408,1.39.45.236,0.0
76393,15907,106.51.232.125,0.0
76394,15913,106.51.232.172,0.0
76395,88826,64.57.149.49,0.0
76396,15914,106.51.232.173,0.0
76397,88827,64.69.91.210,0.0
76398,3402,1.39.45.202,0.0
76399,15923,106.51.232.254,0.0
76400,3400,1.39.45.188,0.0
76401,81115,49.204.122.141,0.0
76402,3398,1.39.45.183,0.0
76403,3397,1.39.45.180,0.0
76404,88821,64.31.35.165,0.0
76405,15897,106.51.227.68,0.0
76406,81133,49.204.13.28,0.0
76407,3428,1.39.46.169,0.0
76408,81148,49.204.137.219,0.0
76409,3433,1.39.46.182,0.0
76410,15882,106.51.221.169,0.0
76411,88811,64.233.172.239,0.0
76412,15885,106.51.226.108,0.0
76413,3430,1.39.46.178,0.0
76414,3425,1.39.46.164,0.0
76415,81136,49.204.133.159,0.0
76416,81142,49.204.135.183,0.0
76417,3415,1.39.46.102,0.0
76418,15889,106.51.226.233,0.0
76419,15891,106.51.226.39,0.0
76420,88818,64.25.21.13,0.0
76421,81137,49.204.133.182,0.0
76422,3491,1.39.60.149,0.0
76423,15812,106.51.167.188,0.0
76424,3391,1.39.45.156,0.0
76425,81240,49.204.19.245,0.0
76426,15734,106.51.142.188,0.0
76427,3558,1.39.60.251,0.0
76428,15738,106.51.142.240,0.0
76429,81253,49.204.200.86,0.0
76430,15739,106.51.142.241,0.0
76431,88751,62.179.123.10,0.0
76432,88753,62.209.20.46,0.0
76433,81250,49.204.200.208,0.0
76434,81248,49.204.20.0,0.0
76435,15754,106.51.143.105,0.0
76436,81245,49.204.196.183,0.0
76437,88754,62.210.181.15,0.0
76438,81242,49.204.191.23,0.0
76439,3550,1.39.60.236,0.0
76440,3545,1.39.60.229,0.0
76441,15733,106.51.142.181,0.0
76442,15731,106.51.142.171,0.0
76443,15725,106.51.141.73,0.0
76444,3585,1.39.60.57,0.0
76445,81283,49.204.21.164,0.0
76446,3586,1.39.60.6,0.0
76447,81282,49.204.21.140,0.0
76448,15700,106.51.140.90,0.0
76449,15702,106.51.141.0,0.0
76450,81275,49.204.208.23,0.0
76451,15706,106.51.141.13,0.0
76452,81264,49.204.204.82,0.0
76453,3569,1.39.60.36,0.0
76454,3566,1.39.60.33,0.0
76455,15715,106.51.141.25,0.0
76456,88747,62.145.73.103,0.0
76457,15721,106.51.141.5,0.0
76458,15722,106.51.141.55,0.0
76459,81241,49.204.19.89,0.0
76460,81239,49.204.19.244,0.0
76461,15811,106.51.167.184,0.0
76462,3543,1.39.60.225,0.0
76463,88769,63.192.83.15,0.0
76464,88770,63.225.169.159,0.0
